YEAR,ORI,AGENCY NAME,POPULATION,NUMBER OF MONTHS REPROTED,TOTAL COMMERCIAL SEX ACTS,TOTAL COMMERCIAL SEX ACTS CLEARED,TOTAL COMMERCIAL SEX ACTS JUVENILE CLEARED,TOTAL INVOLUNTARY SERVITUDE,TOTAL INVOLUNTARY SERVITUDE CLEARED,TOTAL INVOLUNTARY SERVITUDE JUVENILE CLEARED
2017,FL06700,WASHINGTON,"21,005",1,0,0,0,0,0,0
2017,FL06701,CHIPLEY,"3,498",1,0,0,0,0,0,0
2017,FL06705,"DOC, OIG: WASHINGTON CTY",0,1,0,0,0,0,0,0
2017,FL06750,DAB&T: WASHINGTON COUNTY,0,1,0,0,0,0,0,0
2017,FL06780,FGC: WASHINGTON COUNTY,0,1,0,0,0,0,0,0
2017,FL06790,HP: WASHINGTON COUNTY,0,1,0,0,0,0,0,0
2017,,FLA,"20,272,196",,65,51,0,4,7,0
2017,IDDI009,COEUR D'ALENE TRIBAL,0,5,0,0,0,0,0,0
2017,ILCPD00,CHICAGO,"2,728,695",12,11,0,0,0,0,0
2017,IL00100,ADAMS,"24,131",12,0,0,0,0,0,0
2017,IL00101,CAMP POINT,"1,124",2,0,0,0,0,0,0
2017,IL00103,QUINCY,"40,834",12,0,0,0,0,0,0
2017,IL00108,JOHN WOOD COMM COLLEGE,0,12,0,0,0,0,0,0
2017,IL00200,ALEXANDER,"4,787",12,0,0,0,0,0,0
2017,IL00201,CAIRO,"2,519",4,0,0,0,0,0,0
2017,IL00300,BOND,"9,270",12,0,0,0,0,0,0
2017,IL00301,GREENVILLE,"6,847",12,0,0,0,0,0,0
2017,IL00305,PIERRON,566,12,0,0,0,0,0,0
2017,IL00400,BOONE,"26,526",12,0,0,0,0,0,0
2017,IL00401,BELVIDERE,"25,213",12,0,0,0,0,0,0
2017,IL00500,BROWN,"4,833",12,0,0,0,0,0,0
2017,IL00600,BUREAU,"14,515",12,0,0,0,0,0,0
2017,IL00602,DE PUE,"1,743",12,0,0,0,0,0,0
2017,IL00603,LADD,"1,241",11,0,0,0,0,0,0
2017,IL00604,PRINCETON,"7,357",12,0,0,0,0,0,0
2017,IL00606,SPRING VALLEY,"5,314",12,0,0,0,0,0,0
2017,IL00607,WALNUT,"1,348",12,0,0,0,0,0,0
2017,IL00800,CARROLL,"5,901",12,0,0,0,0,0,0
2017,IL00801,CHADWICK,524,12,0,0,0,0,0,0
2017,IL00803,MILLEDGEVILLE,979,12,0,0,0,0,0,0
2017,IL00804,MOUNT CARROLL,"1,615",12,0,0,0,0,0,0
2017,IL00805,SAVANNA,"2,869",10,0,0,0,0,0,0
2017,IL00806,SHANNON,709,12,0,0,0,0,0,0
2017,IL00900,CASS,"4,368",12,0,0,0,0,0,0
2017,IL00901,ASHLAND,"1,278",12,0,0,0,0,0,0
2017,IL00902,BEARDSTOWN,"5,823",12,0,0,0,0,0,0
2017,IL01000,CHAMPAIGN,"50,054",12,0,0,0,0,0,0
2017,IL01001,CHAMPAIGN,"85,362",12,0,0,0,0,0,0
2017,IL01002,HOMER,"1,210",12,0,0,0,0,0,0
2017,IL01003,MAHOMET,"8,130",12,0,0,0,0,0,0
2017,IL01004,RANTOUL,"13,138",12,0,0,0,0,0,0
2017,IL01005,TOLONO,"3,512",12,0,0,0,0,0,0
2017,IL01006,URBANA,"42,169",12,0,0,0,0,0,0
2017,IL01007,UNIV OF IL: URBANA,0,12,0,0,0,0,0,0
2017,IL01008,FISHER,"1,980",12,0,0,0,0,0,0
2017,IL01010,THOMASBORO,"1,145",12,0,0,0,0,0,0
2017,IL01011,GIFFORD,"1,005",12,0,0,0,0,0,0
2017,IL01015,PARKLAND COLLEGE,0,12,0,0,0,0,0,0
2017,IL01101,PANA,"5,611",12,0,0,0,0,0,0
2017,IL01102,TAYLORVILLE,"10,898",12,0,0,0,0,0,0
2017,IL01103,KINCAID,"1,438",12,0,0,0,0,0,0
2017,IL01104,STONINGTON,891,2,0,0,0,0,0,0
2017,IL01105,ASSUMPTION,"1,118",12,0,0,0,0,0,0
2017,IL01106,EDINBURG,"1,051",10,0,0,0,0,0,0
2017,IL01200,CLARK,"8,316",12,0,0,0,0,0,0
2017,IL01202,MARSHALL,"3,920",12,0,0,0,0,0,0
2017,IL01203,MARTINSVILLE,"1,148",12,0,0,0,0,0,0
2017,IL01300,CLAY,"8,461",12,0,0,0,0,0,0
2017,IL01302,FLORA,"4,953",12,0,0,0,0,0,0
2017,IL01400,CLINTON,"15,602",12,0,0,0,0,0,0
2017,IL01402,BREESE,"4,515",1,0,0,0,0,0,0
2017,IL01403,CARLYLE,"3,226",12,0,0,0,0,0,0
2017,IL01404,NEW BADEN,"3,323",12,0,0,0,0,0,0
2017,IL01405,TRENTON,"2,673",12,0,0,0,0,0,0
2017,IL01407,AVISTON,"2,101",12,0,0,0,0,0,0
2017,IL01413,GERMANTOWN,"1,289",12,0,0,0,0,0,0
2017,IL01500,COLES,"13,085",12,0,0,0,0,0,0
2017,IL01502,CHARLESTON,"21,831",12,0,0,0,0,0,0
2017,IL01503,MATTOON,"18,123",12,0,0,0,0,0,0
2017,IL01506,EASTERN ILLINOIS UNIVERS,0,12,0,0,0,0,0,0
2017,IL01509,LAKE LAND COLLEGE,0,12,0,0,0,0,0,0
2017,IL016AB,LOYOLA UNIV OF CHICAGO,0,12,0,0,0,0,0,0
2017,IL016PS,PRAIRIE STATE COLLEGE,0,12,0,0,0,0,0,0
2017,IL01600,COOK,"95,006",12,0,0,0,0,0,0
2017,IL01601,ALSIP,"19,462",12,0,0,0,0,0,0
2017,IL01602,ARLINGTON HEIGHTS,"76,241",12,0,0,0,0,0,0
2017,IL01603,BARRINGTON,"10,384",12,0,0,0,0,0,0
2017,IL01604,BARRINGTON HILLS,"4,269",12,0,0,0,0,0,0
2017,IL01605,BARTLETT,"41,725",12,0,0,0,0,0,0
2017,IL01606,BEDFORD PARK,575,12,0,0,0,0,0,0
2017,IL01607,BELLWOOD,"19,170",11,0,0,0,0,0,0
2017,IL01608,BERKELEY,"5,235",12,0,0,0,0,0,0
2017,IL01609,BERWYN,"56,697",12,0,0,0,0,0,0
2017,IL0161A,SAUK VILLAGE,"10,554",12,0,0,0,0,0,0
2017,IL0161C,WILLOW SPRINGS,"5,720",12,0,0,0,0,0,0
2017,IL0161L,CHICAGO FIRE DPT ARSON I,0,1,0,0,0,0,0,0
2017,IL01610,BLUE ISLAND,"23,800",12,0,0,0,0,0,0
2017,IL01611,BRIDGEVIEW,"16,499",12,0,0,0,0,0,0
2017,IL01612,BROADVIEW,"7,965",12,0,0,0,0,0,0
2017,IL01613,BROOKFIELD,"19,033",12,0,0,0,0,0,0
2017,IL01614,BUFFALO GROVE,"41,760",12,0,0,0,0,0,0
2017,IL01615,BURNHAM,"4,233",6,0,0,0,0,0,0
2017,IL01617,CALUMET CITY,"37,248",12,0,0,0,0,0,0
2017,IL01619,CHICAGO HEIGHTS,"30,461",12,0,0,0,0,0,0
2017,IL0162A,SCHAUMBURG,"75,050",12,0,0,0,0,0,0
2017,IL0162B,STREAMWOOD,"40,451",8,0,0,0,0,0,0
2017,IL0162C,WILMETTE,"27,531",12,0,0,0,0,0,0
2017,IL0162F,BELT RAILWAY,0,12,0,0,0,0,0,0
2017,IL0162W,NORTHWESTERN UNIV:EVANST,0,12,0,0,0,0,0,0
2017,IL01620,CHICAGO RIDGE,"14,463",12,0,0,0,0,0,0
2017,IL01621,CICERO,"84,375",12,0,0,0,0,0,0
2017,IL01622,COUNTRY CLUB HILLS,"16,944",12,0,0,0,0,0,0
2017,IL01623,COUNTRYSIDE,"6,045",12,0,0,0,0,0,0
2017,IL01625,DES PLAINES,"59,078",12,0,0,0,0,0,0
2017,IL01629,EAST HAZEL CREST,"1,554",12,0,0,0,0,0,0
2017,IL0163A,SCHILLER PARK,"11,871",12,0,0,0,0,0,0
2017,IL0163B,SUMMIT,"11,547",12,0,0,0,0,0,0
2017,IL0163C,WINNETKA,"12,563",12,0,0,0,0,0,0
2017,IL01630,ELK GROVE VILLAGE,"33,436",12,0,0,0,0,0,0
2017,IL01631,ELMWOOD PARK,"24,969",12,0,0,0,0,0,0
2017,IL01632,EVANSTON,"75,930",12,0,0,0,0,0,0
2017,IL01633,EVERGREEN PARK,"19,953",12,0,0,0,0,0,0
2017,IL01634,FLOSSMOOR,"9,535",12,0,0,0,0,0,0
2017,IL01635,FOREST PARK,"14,202",12,0,0,0,0,0,0
2017,IL01636,FOREST VIEW,697,12,0,0,0,0,0,0
2017,IL01637,FRANKLIN PARK,"18,420",7,0,0,0,0,0,0
2017,IL01638,GLENCOE,"8,971",12,0,0,0,0,0,0
2017,IL01639,GLENVIEW,"47,292",12,0,0,0,0,0,0
2017,IL0164A,SKOKIE,"65,184",12,0,0,0,0,0,0
2017,IL0164B,THORNTON,"2,403",12,0,0,0,0,0,0
2017,IL0164C,WORTH,"10,848",12,0,0,0,0,0,0
2017,IL0164X,CANADIAN NATIONAL RAILWY,0,12,0,0,0,0,0,0
2017,IL0164Z,NORFLK STHRN RW:COOK CO,0,12,0,0,0,0,0,0
2017,IL01640,GLENWOOD,"9,046",12,0,0,0,0,0,0
2017,IL01641,GOLF,508,12,0,0,0,0,0,0
2017,IL01642,HANOVER PARK,"38,600",12,0,0,0,0,0,0
2017,IL01644,HARWOOD HEIGHTS,"8,690",12,0,0,0,0,0,0
2017,IL01645,HAZEL CREST,"14,200",12,0,0,0,0,0,0
2017,IL01646,HICKORY HILLS,"14,206",12,0,0,0,0,0,0
2017,IL01647,HILLSIDE,"8,203",12,0,0,0,0,0,0
2017,IL01649,HODGKINS,"1,877",12,0,0,0,0,0,0
2017,IL0165A,SOUTH BARRINGTON,"4,883",12,0,0,0,0,0,0
2017,IL0165F,INDIANA HARBOR BELT RLRD,0,12,0,0,0,0,0,0
2017,IL0165K,COOK CO FOREST PRESERVE,0,12,0,0,0,0,0,0
2017,IL0165M,TINLEY PARK,"57,403",12,0,0,0,0,0,0
2017,IL0165N,UPRR: COOK COUNTY,0,12,0,0,0,0,0,0
2017,IL01650,HOFFMAN ESTATES,"52,450",12,0,0,0,0,0,0
2017,IL01651,HOMETOWN,"4,369",12,0,0,0,0,0,0
2017,IL01652,HOMEWOOD,"19,496",12,0,0,0,0,0,0
2017,IL01653,INDIAN HEAD PARK,"3,846",12,0,0,0,0,0,0
2017,IL01654,INVERNESS,"7,639",5,0,0,0,0,0,0
2017,IL01655,JUSTICE,"13,044",10,0,0,0,0,0,0
2017,IL01656,KENILWORTH,"2,574",12,0,0,0,0,0,0
2017,IL01657,LA GRANGE,"15,808",12,0,0,0,0,0,0
2017,IL01658,LA GRANGE PARK,"13,685",12,0,0,0,0,0,0
2017,IL01659,LANSING,"28,555",12,1,0,0,2,0,0
2017,IL0166A,SOUTH CHICAGO HEIGHTS,"4,161",12,0,0,0,0,0,0
2017,IL0166B,WESTCHESTER,"16,827",12,0,0,0,0,0,0
2017,IL0166L,CHICAGO STATE UNIVERSITY,0,12,0,0,0,0,0,0
2017,IL0166M,NORTHEASTERN ILLINOIS UN,0,12,0,0,0,0,0,0
2017,IL01660,LEMONT,"16,801",12,0,0,0,0,0,0
2017,IL01661,LINCOLNWOOD,"12,710",12,0,0,0,0,0,0
2017,IL01663,LYONS,"10,783",12,0,0,0,0,0,0
2017,IL01664,MCCOOK,232,12,0,0,0,0,0,0
2017,IL01666,MATTESON,"19,190",12,0,0,0,0,0,0
2017,IL01667,MAYWOOD,"24,141",12,0,0,0,0,0,0
2017,IL01668,MELROSE PARK,"25,532",12,0,0,0,0,0,0
2017,IL01669,MERRIONETTE PARK,"1,896",12,0,0,0,0,0,0
2017,IL0167A,SOUTH HOLLAND,"22,169",12,0,0,0,0,0,0
2017,IL0167B,WESTERN SPRINGS,"13,359",12,0,0,0,0,0,0
2017,IL0167E,OAKTON COMMUNITY COLLEGE,0,12,0,0,0,0,0,0
2017,IL01670,MIDLOTHIAN,"14,932",12,0,0,0,0,0,0
2017,IL01671,MORTON GROVE,"23,548",12,0,0,0,0,0,0
2017,IL01672,MOUNT PROSPECT,"55,119",12,0,0,0,0,0,0
2017,IL01673,NILES,"30,044",10,0,0,0,0,0,0
2017,IL01674,NORRIDGE,"14,697",12,0,0,0,0,0,0
2017,IL01675,NORTHBROOK,"33,768",12,0,0,0,0,0,0
2017,IL01676,NORTHFIELD,"5,497",12,0,0,0,0,0,0
2017,IL01677,NORTHLAKE,"12,382",12,0,0,0,0,0,0
2017,IL01678,NORTH RIVERSIDE,"6,703",12,0,0,0,0,0,0
2017,IL01679,OAK FOREST,"28,222",12,0,0,0,0,0,0
2017,IL0168A,STEGER,"9,552",12,0,0,0,0,0,0
2017,IL0168B,ORLAND HILLS,"7,292",9,0,0,0,0,0,0
2017,IL0168C,BURBANK,"29,287",12,0,0,0,0,0,0
2017,IL01680,OAK LAWN,"57,112",12,0,0,0,0,0,0
2017,IL01681,OAK PARK,"52,036",12,0,0,0,0,0,0
2017,IL01682,OLYMPIA FIELDS,"5,058",10,0,0,0,0,0,0
2017,IL01683,ORLAND PARK,"59,161",12,0,0,0,0,0,0
2017,IL01684,PALATINE,"69,583",12,0,0,0,0,0,0
2017,IL01685,PALOS HEIGHTS,"12,616",12,0,0,0,0,0,0
2017,IL01686,PALOS HILLS,"17,660",12,0,0,0,0,0,0
2017,IL01687,PALOS PARK,"4,919",12,0,0,0,0,0,0
2017,IL01688,PARK FOREST,"22,046",12,0,0,0,0,0,0
2017,IL01689,PARK RIDGE,"37,942",12,0,0,0,0,0,0
2017,IL0169A,STICKNEY,"6,825",12,0,0,0,0,0,0
2017,IL0169B,WHEELING,"38,092",12,0,0,0,0,0,0
2017,IL0169C,SOUTH SUBURBAN COLLEGE,0,12,0,0,0,0,0,0
2017,IL0169E,TRITON COLLEGE,0,12,0,0,0,0,0,0
2017,IL0169F,MORTON COLLEGE,0,12,0,0,0,0,0,0
2017,IL0169G,PROSPECT HEIGHTS,"16,456",12,0,0,0,0,0,0
2017,IL0169K,MORAINE VALLEY COMM COLL,0,12,0,0,0,0,0,0
2017,IL0169W,UNIV OF CHICAGO:COOOK C,0,12,0,0,0,0,0,0
2017,IL01690,PHOENIX,"1,970",12,0,0,0,0,0,0
2017,IL01691,POSEN,"6,029",12,0,0,0,0,0,0
2017,IL01692,RICHTON PARK,"13,775",12,0,0,0,0,0,0
2017,IL01693,RIVERDALE,"13,615",12,0,0,0,0,0,0
2017,IL01694,RIVER FOREST,"11,216",12,0,0,0,0,0,0
2017,IL01695,RIVER GROVE,"10,281",12,0,0,0,0,0,0
2017,IL01696,RIVERSIDE,"8,882",12,0,0,0,0,0,0
2017,IL01697,ROBBINS,"5,515",12,0,0,0,0,0,0
2017,IL01698,ROLLING MEADOWS,"24,321",12,0,0,0,0,0,0
2017,IL01699,ROSEMONT,"4,231",12,0,0,0,0,0,0
2017,IL01700,CRAWFORD,"8,363",12,0,0,0,0,0,0
2017,IL01701,OBLONG,"1,416",12,0,0,0,0,0,0
2017,IL01702,PALESTINE,"1,321",12,0,0,0,0,0,0
2017,IL01703,ROBINSON,"7,600",9,0,0,0,0,0,0
2017,IL01800,CUMBERLAND,"7,665",12,0,0,0,0,0,0
2017,IL01801,GREENUP,"1,481",12,0,0,0,0,0,0
2017,IL01802,NEOGA,"1,600",12,0,0,0,0,0,0
2017,IL01900,DE KALB,"16,697",12,0,0,0,0,0,0
2017,IL01901,GENOA,"5,232",12,0,0,0,0,0,0
2017,IL01902,HINCKLEY,"2,071",12,0,0,0,0,0,0
2017,IL01903,SANDWICH,"7,409",12,0,0,0,0,0,0
2017,IL01904,SOMONAUK,"1,882",12,0,0,0,0,0,0
2017,IL01905,SYCAMORE,"17,813",12,0,0,0,0,0,0
2017,IL01907,CORTLAND,"4,353",12,0,0,0,0,0,0
2017,IL01908,DE KALB,"44,046",12,0,0,0,0,0,0
2017,IL01909,KIRKLAND,"1,744",12,0,0,0,0,0,0
2017,IL01910,MALTA,"1,158",12,0,0,0,0,0,0
2017,IL01911,NORTHERN ILLINOIS UNIV,0,12,0,0,0,0,0,0
2017,IL01913,KINGSTON,"1,164",12,0,0,0,0,0,0
2017,IL02000,DE WITT,"7,133",11,0,0,0,0,0,0
2017,IL02100,DOUGLAS,"7,042",12,0,0,0,0,0,0
2017,IL02101,ARCOLA,"2,889",5,0,0,0,0,0,0
2017,IL02102,ARTHUR,"2,280",12,0,0,0,0,0,0
2017,IL02105,TUSCOLA,"4,458",12,0,0,0,0,0,0
2017,IL02200,DUPAGE,"93,902",12,0,0,0,0,0,0
2017,IL02201,ADDISON,"37,370",12,0,0,0,0,0,0
2017,IL02202,BENSENVILLE,"18,518",12,0,0,0,0,0,0
2017,IL02203,BLOOMINGDALE,"22,353",12,0,0,0,0,0,0
2017,IL02204,CAROL STREAM,"40,499",12,0,0,0,0,0,0
2017,IL02205,CLARENDON HILLS,"8,714",12,0,0,0,0,0,0
2017,IL02206,DOWNERS GROVE,"49,917",12,0,0,0,0,0,0
2017,IL02207,ELMHURST,"46,152",12,0,0,0,0,0,0
2017,IL02208,GLENDALE HEIGHTS,"34,602",12,0,0,0,0,0,0
2017,IL02209,GLEN ELLYN,"27,856",12,0,0,0,0,0,0
2017,IL02210,HINSDALE,"17,601",12,0,0,0,0,0,0
2017,IL02211,ITASCA,"8,835",12,0,0,0,0,0,0
2017,IL02212,LISLE,"22,917",12,0,0,0,0,0,0
2017,IL02213,LOMBARD,"44,008",12,0,0,0,0,0,0
2017,IL02214,NAPERVILLE,"147,101",12,0,0,0,0,0,0
2017,IL02215,OAK BROOK,"8,108",12,0,0,0,0,0,0
2017,IL02216,ROSELLE,"23,094",12,0,0,0,0,0,0
2017,IL02217,VILLA PARK,"22,067",12,0,0,0,0,0,0
2017,IL02218,WAYNE,"2,450",12,0,0,0,0,0,0
2017,IL02219,WEST CHICAGO,"27,578",12,0,0,0,0,0,0
2017,IL02220,WESTMONT,"25,034",12,0,0,0,0,0,0
2017,IL02221,WHEATON,"53,800",12,0,0,0,0,0,0
2017,IL02222,WINFIELD,"9,679",12,0,0,0,0,0,0
2017,IL02223,WOOD DALE,"13,986",12,0,0,0,0,0,0
2017,IL02224,WOODRIDGE,"33,473",12,0,0,0,0,0,0
2017,IL02225,WARRENVILLE,"13,373",12,0,0,0,0,0,0
2017,IL02227,DARIEN,"22,367",12,0,0,0,0,0,0
2017,IL02229,OAKBROOK TERRACE,"2,180",12,0,0,0,0,0,0
2017,IL02230,WILLOWBROOK,"8,651",12,0,0,0,0,0,0
2017,IL02231,BURR RIDGE,"10,809",12,0,0,0,0,0,0
2017,IL02233,DUPAGE CO FOREST PRESER,0,12,0,0,0,0,0,0
2017,IL02237,COLLEGE OF DUPAGE,0,12,0,0,0,0,0,0
2017,IL02250,NAPERVILLE PARK DISTRICT,0,12,0,0,0,0,0,0
2017,IL02300,EDGAR,"7,939",12,0,0,0,0,0,0
2017,IL02303,PARIS,"8,419",12,0,0,0,0,0,0
2017,IL02500,EFFINGHAM,"17,737",12,0,0,0,0,0,0
2017,IL02501,ALTAMONT,"2,301",12,0,0,0,0,0,0
2017,IL02502,EFFINGHAM,"12,643",12,0,0,0,0,0,0
2017,IL02600,FAYETTE,"11,856",12,0,0,0,0,0,0
2017,IL02602,ST. ELMO,"1,400",12,0,0,0,0,0,0
2017,IL02700,FORD,"5,859",12,0,0,0,0,0,0
2017,IL02701,GIBSON CITY,"3,390",12,0,0,0,0,0,0
2017,IL02702,PAXTON,"4,310",12,0,0,0,0,0,0
2017,IL02800,FRANKLIN,"14,844",12,0,0,0,0,0,0
2017,IL02802,CHRISTOPHER,"2,762",12,0,0,0,0,0,0
2017,IL02803,ROYALTON,"1,135",12,0,0,0,0,0,0
2017,IL02804,SESSER,"1,896",12,0,0,0,0,0,0
2017,IL02805,WEST FRANKFORT,"8,025",12,0,0,0,0,0,0
2017,IL02809,WEST CITY,651,12,0,0,0,0,0,0
2017,IL02900,FULTON,"14,975",12,0,0,0,0,0,0
2017,IL02902,CANTON,"14,210",12,0,0,0,0,0,0
2017,IL02904,FARMINGTON,"2,334",12,0,0,0,0,0,0
2017,IL02918,CANTON PARK DISTRICT,0,12,0,0,0,0,0,0
2017,IL03000,GALLATIN,"3,244",12,0,0,0,0,0,0
2017,IL03002,SHAWNEETOWN,"1,155",12,0,0,0,0,0,0
2017,IL03100,GREENE,"5,738",12,0,0,0,0,0,0
2017,IL03101,CARROLLTON,"2,386",12,0,0,0,0,0,0
2017,IL03102,GREENFIELD,"1,019",12,0,0,0,0,0,0
2017,IL03104,WHITE HALL,"2,416",12,0,0,0,0,0,0
2017,IL03200,GRUNDY,"15,410",12,0,0,0,0,0,0
2017,IL03201,COAL CITY,"5,505",12,0,0,0,0,0,0
2017,IL03204,MORRIS,"14,258",12,1,0,0,0,0,0
2017,IL03400,HANCOCK,"7,979",12,0,0,0,0,0,0
2017,IL03401,CARTHAGE,"2,527",12,0,0,0,0,0,0
2017,IL03406,LA HARPE,"1,192",12,0,0,0,0,0,0
2017,IL03409,WARSAW,"1,544",1,0,0,0,0,0,0
2017,IL03500,HARDIN,"4,076",12,0,0,0,0,0,0
2017,IL03700,HENRY,"16,041",12,0,0,0,0,0,0
2017,IL03702,ANNAWAN,857,12,0,0,0,0,0,0
2017,IL03704,CAMBRIDGE,"2,111",12,0,0,0,0,0,0
2017,IL03705,COLONA,"5,095",7,0,0,0,0,0,0
2017,IL03707,GENESEO,"6,517",12,0,0,0,0,0,0
2017,IL03709,KEWANEE,"12,522",12,0,0,0,0,0,0
2017,IL03710,ORION,"1,827",12,0,0,0,0,0,0
2017,IL03712,BLACK HAWK COL: KEWANEE,0,12,0,0,0,0,0,0
2017,IL03800,IROQUOIS,"16,762",12,0,0,0,0,0,0
2017,IL03801,WATSEKA,"5,070",12,0,0,0,0,0,0
2017,IL03802,GILMAN,"1,754",12,0,0,0,0,0,0
2017,IL03804,ONARGA,"1,321",12,0,0,0,0,0,0
2017,IL03900,JACKSON,"23,117",12,0,0,0,0,0,0
2017,IL03901,CARBONDALE,"26,321",12,0,0,0,0,0,0
2017,IL03902,MURPHYSBORO,"7,770",12,0,0,0,0,0,0
2017,IL03903,SOUTHERN IL U:CARBONDALE,0,12,0,0,0,0,0,0
2017,IL03904,DE SOTO,"1,583",12,0,0,0,0,0,0
2017,IL04000,JASPER,"6,766",12,0,0,0,0,0,0
2017,IL04001,NEWTON,"2,814",12,0,0,0,0,0,0
2017,IL04100,JEFFERSON,"20,893",12,0,0,0,0,0,0
2017,IL04101,MOUNT VERNON,"15,154",12,0,0,0,0,0,0
2017,IL04103,REND LAKE COLLEGE,0,12,0,0,0,0,0,0
2017,IL04107,INA,"2,327",12,0,0,0,0,0,0
2017,IL04200,JERSEY,"12,915",12,0,0,0,0,0,0
2017,IL04201,GRAFTON,657,12,0,0,0,0,0,0
2017,IL04202,JERSEYVILLE,"8,549",12,0,0,0,0,0,0
2017,IL04300,JO DAVIESS,"12,039",12,0,0,0,0,0,0
2017,IL04301,EAST DUBUQUE,"1,662",12,0,0,0,0,0,0
2017,IL04302,ELIZABETH,749,12,0,0,0,0,0,0
2017,IL04303,GALENA,"3,305",12,0,0,0,0,0,0
2017,IL04304,HANOVER,813,10,0,0,0,0,0,0
2017,IL04305,STOCKTON,"1,795",12,0,0,0,0,0,0
2017,IL04306,WARREN,"1,381",12,0,0,0,0,0,0
2017,IL04400,JOHNSON,"10,060",11,0,0,0,0,0,0
2017,IL04401,VIENNA,"1,436",12,1,0,0,0,0,0
2017,IL04500,KANE,"60,184",12,0,0,0,0,0,0
2017,IL04501,AURORA,"201,034",12,0,0,0,4,0,0
2017,IL04502,BATAVIA,"26,485",12,0,0,0,0,0,0
2017,IL04503,CARPENTERSVILLE,"38,571",12,0,0,0,0,0,0
2017,IL04504,EAST DUNDEE,"3,289",12,0,0,0,0,0,0
2017,IL04505,ELBURN,"5,700",12,0,0,0,0,0,0
2017,IL04506,ELGIN,"111,832",12,0,0,0,0,0,0
2017,IL04507,GENEVA,"21,798",12,0,0,0,0,0,0
2017,IL04508,HAMPSHIRE,"6,081",12,0,0,0,0,0,0
2017,IL04509,MONTGOMERY,"19,520",12,0,0,0,0,0,0
2017,IL04510,NORTH AURORA,"17,492",12,0,0,0,0,0,0
2017,IL04511,PINGREE GROVE,"6,254",12,0,0,0,0,0,0
2017,IL04512,SLEEPY HOLLOW,"3,348",12,0,0,0,0,0,0
2017,IL04513,SOUTH ELGIN,"22,280",12,0,0,0,0,0,0
2017,IL04514,ST. CHARLES,"33,489",12,0,0,0,0,0,0
2017,IL04517,WEST DUNDEE,"7,405",12,0,0,0,0,0,0
2017,IL04518,MAPLE PARK,"1,314",12,0,0,0,0,0,0
2017,IL04519,WAUBONSEE COMM COLLEGE,0,12,0,0,0,0,0,0
2017,IL04521,GILBERTS,"7,727",12,0,0,0,0,0,0
2017,IL04526,KANE CNTY FOREST PRESERV,0,12,0,0,0,0,0,0
2017,IL04527,FOX VALLEY PARK DISTRICT,0,12,0,0,0,0,0,0
2017,IL04533,ELGIN COMMUNITY COLLEGE,0,12,0,0,0,0,0,0
2017,IL04534,CAMPTON HILLS,"11,366",12,0,0,0,0,0,0
2017,IL04600,KANKAKEE,"32,333",12,1,0,0,0,0,0
2017,IL04601,BRADLEY,"15,622",12,0,0,0,0,0,0
2017,IL04602,KANKAKEE,"26,695",12,0,0,0,0,0,0
2017,IL04603,BOURBONNAIS,"18,504",12,0,0,0,0,0,0
2017,IL04604,MOMENCE,"3,223",12,0,0,0,0,0,0
2017,IL04606,ST. ANNE,"1,222",12,0,0,0,0,0,0
2017,IL04609,ESSEX,772,12,0,0,0,0,0,0
2017,IL04610,HERSCHER,"1,560",12,0,0,0,0,0,0
2017,IL04611,GRANT PARK,"1,291",9,0,0,0,0,0,0
2017,IL04621,KANKAKEE COMMUNITY COLLE,0,12,0,0,0,0,0,0
2017,IL04700,KENDALL,"34,290",12,0,0,0,0,0,0
2017,IL04701,PLANO,"11,247",12,0,0,0,0,0,0
2017,IL04702,YORKVILLE,"18,379",12,0,0,0,0,0,0
2017,IL04703,OSWEGO,"33,774",12,0,0,0,0,0,0
2017,IL04800,KNOX,"12,089",12,0,0,0,0,0,0
2017,IL04804,GALESBURG,"31,529",12,0,0,0,0,0,0
2017,IL04807,YATES CITY,675,12,0,0,0,0,0,0
2017,IL04900,LAKE,"132,683",12,0,0,0,0,0,0
2017,IL04901,ANTIOCH,"14,398",12,0,0,0,0,0,0
2017,IL04902,RIVERWOODS,"3,658",12,0,0,0,0,0,0
2017,IL04903,DEERFIELD,"18,418",12,0,0,0,0,0,0
2017,IL04904,FOX LAKE,"10,565",12,0,0,0,0,0,0
2017,IL04905,GRAYSLAKE,"21,048",12,0,0,0,0,0,0
2017,IL04906,GURNEE,"31,194",12,0,0,0,0,0,0
2017,IL04907,HIGHLAND PARK,"29,897",12,0,0,0,0,0,0
2017,IL04908,HIGHWOOD,"5,378",12,0,0,0,0,0,0
2017,IL04909,LAKE BLUFF,"5,695",12,0,0,0,0,0,0
2017,IL04911,LAKE VILLA,"8,859",12,0,0,0,0,0,0
2017,IL04912,LAKE ZURICH,"20,143",12,0,0,0,0,0,0
2017,IL04913,LIBERTYVILLE,"20,555",12,0,0,0,0,0,0
2017,IL04914,MUNDELEIN,"31,687",12,0,0,0,0,0,0
2017,IL04915,NORTH CHICAGO,"29,898",12,0,0,0,0,0,0
2017,IL04916,ROUND LAKE,"18,584",12,0,0,0,0,0,0
2017,IL04917,ROUND LAKE BEACH,"27,983",12,0,0,0,0,0,0
2017,IL04918,ROUND LAKE HEIGHTS,"2,731",12,0,0,0,0,0,0
2017,IL04919,ROUND LAKE PARK,"7,350",12,0,0,0,0,0,0
